ENST00000322213.9	23.4257	19.1889	26.2953	11.8421	17.7308	21.1411	35.728	16.3057	19.3364	24.091	18.065	21.8046	17.3194	13.3183	17.2621	22.8019	34.3384	20.025	23.2431	21.932
ENST00000366780.8	24.0874	4.46577	9.66613	25.1843	16.6015	10.0665	0	20.1294	15.1971	8.04348	42.3855	14.2045	15.8629	29.2964	5.62061	13.15	10.0843	23.472	19.07	0.000133194
ENST00000612128.1	20.3689	33.2435	46.8458	40.5291	33.3946	18.2272	19.8911	31.1057	27.8267	18.5808	20.6421	29.322	44.5467	36.5586	30.7347	15.9546	23.428	40.122	23.3933	17.0244
ENST00000621772.4	0	12.0142	9.72644	27.3796	0	12.2673	30.5617	0	0	20.5772	4.89657e-05	12.0915	25.39	14.354	5.70941	17.018	7.84647	0	4.70703	10.6531
ENST00000619718.2	52.8204	25.5525	31.1322	65.7869	55.613	74.7223	97.5328	46.8818	87.3547	87.578	180.504	221.059	25.76	106.508	0	119.697	258.47	100.207	123.081	262.85
ENST00000632424.1	22.2121	19.0114	8.01535	14.2663	15.9872	12.4257	9.35202	13.3657	20.2863	29.6149	18.9606	13.6991	41.477	11.1043	31.8558	47.0081	56.7282	54.4236	29.7609	81.0957
ENST00000417059.5	1.88869	13.0485	17.1754	6.49364e-06	20.5241	18.1744	33.7243	34.4719	5.37742	26.9358	1.49485	19.0673	24.5313	0	2.76888	11.0701	38.0465	34.2412	2.47147	5.57743
ENST00000336308.10	24.595	13.5453	28.7582	19.0443	32.4651	17.8868	9.36787	17.2786	5.51071	18.3233	13.5553	22.0775	16.2106	31.2835	21.5029	21.3757	14.8564	13.0981	21.1366	4.15429
ENST00000580551.5	0.547204	49.7111	14.4793	68.174	61.436	21.0481	66.3155	20.4191	32.5348	2.34291	23.5789	0	0	0	0	29.5059	14.3718	72.9942	64	17.8999
ENST00000419893.6	8.80056	8.09588	8.38305	5.30874	5.62654	24.3907	7.39394	19.3787	16.5069	18.3005	5.46502	4.96898e-05	10.7524	8.44347	7.35035	24.6031	11.4246	10.0386	16.9958	12.5192
ENST00000257700.7	8.76632	8.98305	11.1431	14.2951	8.70895	14.0361	15.8753	13.6877	13.4352	20.1225	15.3391	11.8586	14.8621	8.49956	12.0312	22.2217	12.4247	14.6433	16.8367	18.6241
ENST00000216039.9	30.1018	18.4848	27.1111	18.1704	11.5895	38.6492	15.1153	20.2085	26.0962	28.2573	30.8156	30.4233	20.4982	18.6127	23.7865	32.7028	32.9584	27.0035	16.1645	33.8985
ENST00000415289.4	268.876	172.609	234.82	279.133	300.506	168.517	99.1026	188.483	197.284	176.896	290.669	181.245	249.089	277.852	317.731	169.779	118.93	212.088	194.047	200.404
ENST00000438552.6	0	9.07728	12.3445	5.67401	20.2941	63.8685	86.4457	64.0364	75.4337	62.6118	33.5892	19.4924	15.8067	0	21.4619	155.641	110.971	44.5994	60.9905	68.4449
ENST00000381342.7	84.9341	57.5772	60.2576	77.8467	68.6361	302.643	197.317	95.8556	160.237	208.496	63.4758	79.0559	75.2777	68.7384	57.4006	164.667	220.845	72.1674	183.604	219.181
ENST00000246535.4	2.30198	2.81771	6.28603	12.5575	3.70684	19.4897	23.9003	18.4612	15.4281	20.7563	5.94511	9.74436	0	8.52002	4.24846	20.9895	21.1068	10.3082	14.5243	19.3865
ENST00000474599.5	10.3918	7.86328	21.3403	22.8888	18.3153	14.9415	15.2943	43.3306	39.6954	21.1537	9.66385	14.7202	27.394	13.5895	24.3568	10.0583	16.1257	27.8358	24.3918	17.1146
ENST00000491058.5	11.5666	16.4018	6.70477	1.4795	12.0494	6.58696	3.00445	12.3347	3.85632	8.25351	11.3385	11.7845	12.3961	13.2309	19.5182	10.3376	12.9121	10.7318	9.58252	8.52605
ENST00000461254.5	45.7223	54.3658	37.1139	6.10452	61.418	13.6025	26.7699	24.4667	4.42583	40.2755	18.4524	56.1682	31.0818	1.98106	68.6997	8.04296e-06	28.725	20.3912	0.270256	38.5617
ENST00000495698.1	29.4336	4.69022	54.837	23.0153	37.3716	17.9147	0	13.4648	4.33957	0	9.91407	38.9048	40.9972	33.0176	44.8563	13.2723	13.2473	4.4126	0	8.74793
ENST00000431392.1	10.3919	16.0142	15.8148	33.9911	16.0785	0	3.0294	24.3925	17.7555	4.60055	10.2896	23.4684	22.2734	19.4315	21.8721	3.01271	9.07046	9.11031	21.5831	8.99901
ENST00000262879.11	10.044	3.88819	2.02478e-05	9.81877	11.8664	9.38282	12.5149	10.7281	7.30569	7.41804	0.520024	7.93646	20.6872	7.31997	13.9424	12.1553	18.9768	11.6534	9.1239	16.7445
ENST00000216181.11	361.433	257.961	257.757	279.323	254.874	175.024	216.761	212.801	204.143	221.671	328.053	299.545	246.305	248.808	269.85	154.192	208.635	187.726	217.305	184.901
ENST00000459960.1	11.5341	33.5883	0	5.03752	16.133	4.89155	6.46743	20.3893	4.94112	5.1223	25.9052	5.90743	18.4881	26.4917	11.1917	0	5.0835	0	5.53505	21.2885
ENST00000495928.1	37.421	68.313	28.8627	29.3637	54.126	0	0	0	0	0	59.7846	198.404	29.2732	94.7055	68.4156	38.0153	0	25.3206	0	0
ENST00000473022.1	15.6046	43.5427	42.9922	14.1099	43.9849	0	13.2141	15.1287	40.6934	27.64	16.4174	32.7385	11.6313	14.3994	40.2271	0	13.6294	0	13.8242	0
ENST00000687922.1	46.3945	22.1633	12.796	28.8084	17.2136	3.93839	8.51158	9.61841	12.6539	11.8115	14.6765	0	28.2885	14.7934	35.8169	5.26088	0	8.06905	4.47023	8.87275
ENST00000692930.1	11.9891	13.2904	11.0169	11.0037	8.35737	2.5307	0	12.0099	8.64044	4.15417	23.1231	7.94998	12.497	27.8839	23.0174	9.95541	14.6498	16.1471	11.4677	5.30497
ENST00000477189.1	23.7414	0	10.4471	0	5.9863	0	38.5654	44.7942	11.6018	0	0	0	15.877	20.7132	0	0	29.4067	0	5.1013	3.80202
ENST00000472210.5	76.7926	38.6217	64.0325	0	0	0	0	0	19.6014	0	37.2691	0	0	46.5101	0	0	0	0	0	0
ENST00000463027.1	0	27.2147	49.434	0	30.0192	0	23.0411	39.609	0	0	0	33.8348	0	24.1931	0	0	0	59.6445	0	0
ENST00000455660.6	10.3482	8.45554	2.2719	4.83731	4.59549	32.098	42.3641	14.4163	13.7683	32.4274	19.469	14.2673	2.56072	4.59503	12.9676	31.5951	44.4728	11.6393	24.4359	62.8192
ENST00000395389.2	49.0648	43.1045	14.149	20.2837	23.2945	12.0786	11.5814	0	20.3858	16.8103	64.1152	7.10461	20.9624	21.7143	33.9506	6.25924	11.4601	18.467	19.4144	11.178
ENST00000436527.5	81.0966	59.2274	35.1749	27.9393	35.107	19.2369	32.9288	33.0697	34.8546	46.2367	93.6178	109.205	43.0585	32.608	39.6499	30.7999	60.9619	18.7501	40.9199	54.1458
ENST00000652691.1	53.4675	45.4755	26.4258	41.5808	36.1505	14.9882	15.3264	20.1377	29.3503	18.4672	52.8402	53.9558	10.2156	31.9873	38.6015	5.02521	18.4285	17.8477	20.7653	16.9619
ENST00000357244.7	19.2163	18.8143	18.8704	9.21649	11.3202	7.71738	10.6474	16.505	14.6445	9.73716	14.8751	16.9964	14.6663	14.6824	12.0019	8.94529	12.4824	14.8998	10.864	11.3085
ENST00000367576.6	18.1799	21.5122	31.5718	29.2193	27.9676	97.3602	47.4192	52.0228	23.8437	66.0826	21.6404	16.3	28.7742	17.0552	25.2306	102.276	64.8368	43.5747	53.4772	55.3779
ENST00000529006.7	45.3438	29.3239	37.7691	43.1397	43.0866	7.39783	41.336	39.1729	32.7418	30.0229	22.876	42.6924	50.8671	41.1002	31.953	25.6598	27.8633	38.3575	39.2509	35.2053
ENST00000530342.2	17.0457	14.0271	31.2714	22.2353	13.6113	17.4453	35.4278	53.62	39.0461	24.5238	6.63921	28.1921	12.4149	11.1209	22.4772	22.5383	41.6785	34.9178	28.7889	36.1329
ENST00000524657.1	26.8915	22.9302	31.7181	45.034	29.5574	22.1793	19.8937	21.9965	27.4275	39.2897	37.8177	12.8823	16.1439	44.9384	28.4514	25.3339	28.3814	20.232	28.57	14.7684
ENST00000308783.9	19.2895	7.17043	6.6661	15.0474	17.3138	13.2516	0	0	7.23616	13.7028	37.2414	20.4676	0	19.6391	19.0262	19.9974	20.9058	0	22.0967	7.937
ENST00000481105.5	4.49583	10.1481	3.58053	0	1.41884	26.1246	2.16902	8.94772	8.70058	2.34729	2.82379	7.00254	21.3289	17.4241	9.77374	5.8655e-07	39.1084	23.8899	0	13.2632
ENST00000394334.7	23.2637	34.8931	53.4606	34.4839	50.2404	12.7729	33.2443	22.5655	24.1429	48.9891	35.3057	33.0144	33.6701	30.8245	18.4139	38.1219	21.4292	29.1982	35.1908	16.7719
ENST00000552193.3	0	0	0	450.903	480.753	0	0	0	539.916	546.47	0	0	0	401.886	518.361	0	0	0	534.41	592.982
ENST00000446762.6	0	0	27.1637	12.7495	0	0	0	55.0498	87.2127	0	0	0	32.0242	23.7306	0	0	0	65.9436	71.2689	0
ENST00000369937.5	34.1235	10.943	23.6241	19.939	13.8735	29.2244	16.7541	20.0488	11.1623	7.89134	28.6186	18.1483	3.43324	9.64853	4.26501	23.1322	34.3854	20.6867	23.1606	23.9486
ENST00000486762.6	0	8.52379	0	0	0	0	19.6976	14.0871	0	4.3334	3.70641	22.9698	22.4895	8.38279	27.1375	25.6065	0	58.6055	0	6.58541
ENST00000477994.1	0	0	8.13074	10.5134	5.73224	7.81733	4.95501	25.0053	28.2721	8.43837	17.237	0	11.0472	28.0185	20.496	0	14.447	0	21.9633	5.26002
ENST00000424962.6	16.7334	13.2971	17.693	24.6862	29.2284	15.5971	17.5932	17.5928	10.1856	12.3096	19.9538	17.0656	23.7728	23.4362	29.6677	3.73067	10.2874	14.0377	17.3749	15.2394
ENST00000433752.6	17.5541	11.5734	15.9403	10.6024	28.177	8.55003	16.6065	9.65994	7.20063	4.58773	7.0874	13.123	7.54054	19.1752	16.9955	11.844	19.2819	10.4049	13.7312	11.8619
ENST00000361523.8	8.90095	34.7295	0	0	27.0467	13.0113	14.0537	2.4237e-07	22.9916	0	25.6354	8.86043	5.5317	12.7917	4.74083	20.6404	0	25.6778	21.1902	15.5646
ENST00000590099.6	32.2169	0	37.6353	33.4679	0.189026	21.8605	25.354	55.5268	23.1441	38.9667	11.4303	26.0654	23.8148	11.9807	26.6319	27.954	43.3925	0	21.7322	27.8492
ENST00000373659.4	12.3055	18.4512	13.8974	11.0082	3.45512	9.14316	11.5262	7.48904	9.63802	7.02192	13.2463	12.7454	17.4641	5.5365	7.77676	13.1418	4.69277	12.1811	9.23898	6.44861
ENST00000383114.8	39.157	34.1341	17.9109	23.0414	10.7807	25.21	51.0791	53.5355	56.1298	13.8288	36.5672	46.4412	8.82703	14.5735	10.1587	53.1432	89.8881	49.9331	47.5295	24.5937
ENST00000620599.4	124.376	0	48.3096	77.554	0	0	17.9278	26.1393	25.3016	0.0368402	68.5358	14.7173	4.0224	34.8429	4.40329	27.1586	25.2368	0	7.69188	3.39699
ENST00000569957.5	27.0184	17.0715	24.4215	15.8813	18.7598	6.0821	7.7721	13.429	7.60154	7.10452	23.3935	14.6465	19.2228	10.825	18.5615	5.0844	7.09841	11.9493	14.8691	6.67639
ENST00000563197.6	17.6011	9.80996	18.3664	26.988	27.7082	43.2164	39.5953	36.8618	42.3167	31.3543	12.8406	23.0555	19.9519	27.4015	34.8406	27.5743	43.8588	2.76173	25.5131	24.6985
ENST00000567254.5	0	23.9436	0.0246755	14.9908	0.196019	15.447	0	11.6223	0	0	40.4989	36.6258	0	0	0	9.28107	0	40.1747	25.1712	0
ENST00000563040.5	27.4958	20.247	12.2472	11.1903	19.5183	0	11.8436	0	0	5.81056	21.4608	13.818	6.16117	24.6597	0	0	18.476	11.4453	0	19.299
ENST00000447648.7	28.0326	23.1762	27.2957	30.4601	30.7149	5.47687	5.61284	17.0164	11.728	13.9387	21.9107	23.4372	27.3628	25.8569	25.4854	6.37456	9.8019	12.4026	14.0061	6.57941
ENST00000474915.5	29.5982	40.439	16.5511	32.7005	2.2404	12.7367	9.86636	27.937	0	8.69444	12.6763	21.0304	6.0002	11.7348	0	1.81418	0.40969	6.56309	6.29584	14.4524
ENST00000463648.1	81.2944	27.3331	14.4539	56.9925	121.362	2.44452	2.21599	40.676	19.597	25.9585	32.3399	57.2999	23.3238	41.3191	60.4286	1.52461	0	26.9988	18.0384	17.3139
ENST00000409652.5	24.98	20.0504	16.3979	21.2564	20.1957	42.8567	54.8222	64.9618	45.4425	53.2301	29.9111	25.7868	18.6655	22.208	24.8264	51.1654	60.2114	82.4351	61.8866	71.5766
ENST00000356607.9	12.3596	18.9878	11.4658	12.9845	20.0203	12.018	13.5129	15.1469	13.2026	12.3169	5.51925	11.6472	14.1929	15.2826	14.4339	9.2296	19.4747	15.216	13.6464	10.3982
ENST00000518499.1	51.2975	0	3.7401	23.4723	25.8086	10.2163	19.4031	11.7106	18.5404	22.8613	3.33453	21.8132	18.0302	19.3841	18.6899	0	14.3168	10.6319	6.05128	2.13472
ENST00000522763.5	52.8921	28.4372	6.46957	0	0	8.66672	3.73017	16.3617	15.1486	0	30.7284	0	15.0065	1.03454	0	14.9428	17.9911	0	10.3292	0
ENST00000522386.1	34.6006	12.5673	6.55047	22.2027	28.877	5.47285	15.076	16.7761	16.056	0	6.82909	24.3578	11.5317	19.3702	33.2116	0	8.59708	21.7767	16.5829	0
ENST00000519800.1	43.571	45.8687	31.1252	31.8369	22.9548	9.92896	12.906	31.6269	12.3202	6.45487	43.3556	8.78222	30.4105	39.2313	33.9204	7.14052	21.6221	17.7797	32.2821	8.35908
ENST00000373647.9	8.57278	13.066	13.5783	13.8495	17.6031	13.2504	11.3477	13.5604	10.549	11.0795	19.3663	12.1337	12.0867	11.1959	20.157	11.6384	11.5992	15.1475	12.7974	6.15131
ENST00000468663.5	59.6382	0	0	0	31.3344	17.5966	0.000104712	0	0	0	83.9952	33.8026	0	6.53835	22.373	24.1715	38.205	0	0	13.0519
ENST00000474724.5	27.925	24.6151	0	0	39.5861	19.0153	7.48508	0	0	20.9733	55.2737	50.2797	0	0	17.7696	36.4299	26.8996	0	0	8.37771
ENST00000479595.5	0	0	0	0	253.25	17.178	0	0	1.2773	102.5	0	0	0	0	704.345	0	0	0	0	370.838
ENST00000420206.5	2486.85	1599.79	0	0	528.629	1611.18	1230.81	0	0	501.738	2445.54	1704.51	0	0	137.594	1616.75	1469.44	0	0	373.52
ENST00000482179.1	94.0056	1.92902e-06	0	0	0	17.6921	28.2376	0	0	0	52.8512	66.7526	0	0	0	31.1922	34.6942	0	0	0
ENST00000369905.9	49.3833	34.1043	25.0187	26.5818	36.4493	47.8757	31.0184	35.4317	32.9886	47.823	43.1065	36.6428	34.6138	28.7372	26.5607	39.5704	44.5436	33.9679	30.0389	38.503
ENST00000448800.5	7.7299	9.73083	18.5914	9.47378e-08	17.7221	35.3866	30.1373	17.1107	25.9333	14.5816	13.2354	10.3176	18.1988	0	24.1273	42.6177	23.3279	4.62403	0.000551695	37.8127
ENST00000426766.5	7.7299	9.73083	18.5914	9.47378e-08	17.7221	35.3866	30.1373	17.1107	25.9333	14.5816	13.2354	10.3176	18.1988	0	24.1273	42.6177	23.3279	4.62403	0.000551695	37.8127
ENST00000420337.5	7.7299	9.73083	18.5914	9.47378e-08	17.7221	35.3866	30.1373	17.1107	25.9333	14.5816	13.2354	10.3176	18.1988	0	24.1273	42.6177	23.3279	4.62403	0.000551695	37.8127
ENST00000432549.5	0	46.1377	1.15864	0	0	0	0	0	0	64.697	0	0	42.8054	0	0	53.2636	0	65.1739	0	0
ENST00000647941.2	12.3431	16.3002	17.3869	13.2269	12.6366	12.7966	28.1443	16.544	15.3937	23.2517	9.02054	27.328	10.6046	16.299	9.25301	11.2175	23.5606	14.9365	20.365	23.6959
ENST00000358502.10	15.2306	18.9656	1.30103	12.589	0.698081	12.4431	22.7882	21.5097	35.3753	17.6816	0.000734969	20.932	15.6793	17.6497	10.9362	19.1623	37.2329	4.45333	39.394	29.6315
ENST00000451256.6	37.4243	22.1781	27.462	22.5256	29.9969	31.1397	39.2264	42.1229	8.6255	18.9575	30.3055	38.4507	13.6118	23.4187	15.3669	26.0535	19.5205	55.9638	47.1517	21.0879
ENST00000529194.5	0	4.89828	0	24.0831	4.86272	23.1244	20.7642	64.7321	23.4449	18.7067	9.32073	0	0	0	0	11.876	0	0	0	0
ENST00000454728.5	39.6777	6.51683	21.4328	40.0493	8.50191	11.8783	17.8255	50.5859	29.518	24.5886	40.0396	44.0501	51.3249	31.859	28.041	23.5416	14.8519	94.1018	16.6347	46.7375
ENST00000476579.1	67.9237	41.5943	31.9763	20.8967	34.4079	12.0152	33.2117	55.0706	46.3423	38.2425	84.7768	60.4581	37.2273	37.4603	45.3066	23.6598	21.8643	30.4607	41.0517	0
ENST00000243903.6	15.1922	17.209	11.2816	16.7397	19.8935	16.4371	16.9953	17.4677	11.143	17.8374	15.1801	26.5914	25.9977	21.5284	14.0766	20.0309	13.4478	14.8414	9.61298	10.6249
ENST00000609981.5	45.3658	5.25305	5.11941	7.65903	26.2764	0	0	5.86585	4.83191	0	27.8377	0	15.8511	36.4766	45.4414	0	0	0	4.92663	0
ENST00000342983.6	7.7554	0	10.6497	16.8764	12.1121	27.8938	23.8764	11.1984	0	16.775	18.2185	7.73209	19.3565	24.5992	6.9516	7.69957	21.8221	13.8671	20.9041	15.9296
ENST00000632675.1	76.9428	46.678	85.6799	73.4707	61.8638	36.0817	0	34.3301	62.1279	15.3885	41.4188	56.1984	30.3607	33.6216	56.7876	20.435	5.52829	70.8963	9.34301	27.4163
ENST00000614575.4	95.3246	90.2192	93.1087	105.375	98.7185	90.7102	85.2973	65.9568	85.6142	79.7435	123.701	75.9843	98.7617	96.2026	127.676	78.3556	97.9102	53.2425	82.4206	113.586
ENST00000632587.1	14.3448	12.0067	12.3621	19.7597	2.81584	6.48528	5.81283	13.6113	11.8262	8.26223	11.6045	8.21234	5.8519	26.0099	14.1115	2.71707	3.12656	2.74906	20.1391	0
ENST00000633339.1	49.5769	0	23.3805	105.909	20.418	73.9052	96.5073	53.423	0	53.9462	0	41.2271	79.0669	0.000106272	0	23.0255	36.0735	0	71.9017	0
ENST00000632115.1	76.6211	82.2917	87.001	17.5021	94.6816	0	79.3756	39.5194	14.4848	82.598	83.7403	63.0881	74.3699	84.8539	0	92.7006	77.7104	143.053	1.6558	27.0378
ENST00000633641.1	58.1501	0	0	0	0	15.6501	18.7062	41.023	0	0	0	18.9351	19.8693	0	0	0	27.8058	52.9214	0	0
ENST00000633697.1	9.6193	8.0753	20.6067	37.2813	13.0279	19.6242	8.87064	28.9512	13.3541	15.7222	11.3923	23.3588	11.4058	17.151	28.8564	10.8091	5.6403	18.2535	18.0759	13.8686
ENST00000634157.1	14.7767	14.9707	13.4153	6.31672	13.573	11.9879	18.1514	11.1379	21.3081	20.2175	11.1551	30.7583	13.9408	40.8014	11.0089	16.475	15.1734	33.549	11.7155	20.7686
ENST00000633396.1	11.2171	13.6965	8.87185	17.2829	22.4417	14.3728	11.313	31.4565	15.3312	15.243	9.61913	15.8072	12.6054	15.0468	14.6917	4.22685	10.0194	9.91249	21.464	16.8857
ENST00000633928.1	17.2684	40.4338	6.18236	21.7641	16.879	7.30816	11.2777	33.8429	25.9745	15.1822	20.7027	16.9138	10.4742	24.025	27.1097	17.6491	19.3038	8.91116	22.6276	9.67899
ENST00000541970.6	0	12.964	8.53989	14.8706	10.0829	25.6022	11.6832	6.25535	16.4108	5.98469	11.1517	9.28361	3.75177	7.39967	0.133971	14.4371	11.8893	19.4915	7.41853	19.7108
ENST00000392090.6	25.4608	15.7012	0	0	2.39849	34.0429	24.6387	15.0302	24.3714	35.4923	6.48486	7.2544	29.199	17.1221	0	35.3216	18.0295	23.6481	26.336	28.5488
ENST00000542896.5	14.5184	8.96231	0	1.91191	0	17.0043	7.95436	0	15.3969	23.2303	0	11.8637	0	8.574	20.0869	0.046921	33.7147	0	25.2883	15.6108
ENST00000257637.8	54.6719	48.226	66.372	62.1906	19.5307	13.297	26.9054	37.0033	23.6052	56.5416	24.7218	26.6671	79.5189	66.4362	69.8025	19.5282	25.9008	47.8622	39.0041	15.7578
ENST00000393094.7	10.3194	10.2432	10.4895	13.0638	11.1932	15.5834	14.2032	10.38	14.7364	10.9857	14.9408	7.1403	13.4967	7.43436	10.2732	14.4128	10.8397	10.3109	10.4601	13.6139
ENST00000575796.1	0	14.0226	0	12.4974	20.3733	0	0	5.69766	10.1621	13.2348	37.5673	22.2552	7.01261	41.9851	26.2086	6.58339	0	11.1677	0	18.5672
ENST00000409909.7	0	20.5086	7.92861	2.80271	5.13224	22.2073	34.294	0	39.9861	41.1034	0	7.64897	0	2.76579	16.5101	10.1601	2.41327	28.9658	2.15265	4.64665
ENST00000409292.5	6.11732	0	17.3761	0	1.59567	41.9691	0	26.9225	0	23.8751	8.86024	8.59121	8.73295	0	5.21172	65.95	38.29	0	41.5799	16.2417
ENST00000282633.10	25.5974	16.4237	0	26.7024	18.5899	3.34748	11.9514	21.3421	14.1133	17.0772	12.5204	25.5532	0.872078	8.49713	31.7951	14.4299	0	7.82899e-08	15.9963	13.4597
ENST00000674920.3	132.187	109.763	107.53	146.868	122.532	431.723	331.812	254.165	258.556	284.467	104.967	123.036	154.167	125.178	130.644	396.724	355.115	220.549	325.641	285.374
ENST00000337304.2	26.3593	24.8814	16.6951	25.5994	5.47632	38.5682	20.4353	23.6156	25.4949	19.715	28.9604	31.4959	16.616	17.6875	24.7987	10.1577	22.8837	14.9289	20.1487	25.0869
ENST00000633098.1	0	0	16.8644	11.9	35.0451	0.665323	5.2588	2.39045	30.2704	0	33.0381	23.8095	1.42037	9.10419	0	18.6449	0	0	13.0193	3.06918
ENST00000473525.2	26.8087	23.9768	18.0865	40.9689	15.7735	6.92886	11.7338	21.5593	18.7125	11.2356	28.8014	33.6076	31.2022	23.283	28.7229	3.31055e-07	9.20523	37.1352	16.8873	21.1677
ENST00000373841.5	7.72892	7.36208	16.1866	13.7446	1.41678	44.8229	35.5434	0	17.0397	0	16.0968	43.0839	0	0	0	13.9841	0	10.3685	31.9291	40.6998
ENST00000276079.13	42.5462	56.0868	63.5487	69.4332	61.4197	184.334	126.732	126.457	119.918	157.354	41.0683	36.8962	80.7622	97.4236	69.03	205.531	149.339	102.517	98.4838	81.9123
ENST00000454976.2	30.7753	52.3214	0	0	29.5077	2.81398	15.1841	0.884548	11.3643	0	39.6741	26.7083	16.7893	0	0	0	15.4632	27.0553	33.0865	37.027
ENST00000498653.5	3.3754	0.294445	9.79963	0	13.3071	11.4185	18.3837	3.31881	6.06313	31.3735	25.6687	0	0.647163	5.47585	0	24.6718	23.4619	4.24624	11.8488	11.8701
ENST00000279387.12	39.7133	51.1653	0	26.7944	30.4806	90.8675	60.1334	36.7239	31.1163	67.8058	24.338	59.145	21.7607	0	22.8209	101.032	61.7619	44.9722	57.0192	49.9779
ENST00000561610.1	27.1006	0	40.8796	19.6681	0	0	0	0	39.1208	0	11.4395	0	9.61151	39.1889	10.297	0	2.26828e-05	0	0	21.8074
ENST00000608887.1	16.1171	0	26.6449	0	0	40.9613	45.4241	0	25.8803	0	0	0	0	0	0	0	14.9193	0	24.7263	68.0604
ENST00000505658.6	55.8201	77.8478	85.9634	60.4658	53.7078	15.4095	26.3067	54.334	38.0674	26.308	59.926	59.4171	73.6556	79.3009	73.4364	20.3219	23.2858	55.5526	29.9533	28.6929
ENST00000508045.5	37.6421	8.05568	5.18512	24.9789	29.9447	5.89153	0	0	4.34311	0	10.6022	19.59	17.9621	0	10.9885	0	0	20.7723	7.85833	0
ENST00000509335.5	21.6839	0	0	34.5377	33.0076	9.36197	8.3933	58.1212	6.93366	0.940846	48.0968	6.90573	2.31817	26.5128	56.6564	0	0	0	0	31.7301
ENST00000504563.6	16.7881	12.0862	38.8457	0	21.0376	0	0	8.24898	0	16.6022	9.31464	17.8201	25.9933	10.4031	29.6159	0	4.30222	0	9.5866	6.91808
ENST00000393227.6	58.9293	120.865	142.442	76.2931	135.988	22.6398	39.1118	83.6748	48.0527	47.7786	121.802	102.075	106.522	135.456	138.234	14.9378	26.5182	79.9353	41.407	59.1235
ENST00000240304.5	24.5953	40.1738	0	52.8965	0	61.6918	67.175	47.4311	33.235	48.3188	26.9122	32.1779	38.0762	5.43042	18.5678	79.5522	49.9319	44.7659	46.5813	55.092
ENST00000504065.5	35.2521	5.09866	41.2459	14.3961	33.7096	4.71602	5.02313	37.2989	28.8655	26.3495	45.9779	54.3771	13.3573	18.9552	41.6006	14.025	17.3017	9.80575	24.4173	32.0945
ENST00000512549.1	4.38622	0	40.3787	85.7935	3.22239	0	28.3563	0	3.76558	46.3787	0	25.1824	22.1565	0	0	0	0	23.7084	0	2.48714
ENST00000625349.2	0	95.4601	69.627	55.848	0	0	6.7205	70.4128	9.99511	23.7306	58.128	16.3774	0	0.00286922	49.0283	45.8646	10.2211	43.34	7.48432	0
ENST00000253814.6	40.9967	57.4252	75.1741	56.0817	51.9217	69.2444	63.7672	70.0266	65.9473	62.0446	37.3558	54.3639	64.5839	39.7802	52.7993	77.4704	49.1504	64.3411	64.8282	63.9462
ENST00000279036.12	0	0	11.1597	0	0	6.6464	24.4884	25.8841	11.766	19.0226	12.1593	0	0	7.43152	7.29892	21.145	0	0	29.1726	32.1362
ENST00000216218.8	50.2044	87.981	78.0256	62.0095	65.832	81.349	88.9931	74.413	78.9962	101.087	56.6772	69.3344	60.7842	65.8233	70.9608	104.34	86.3769	62.9673	78.9557	77.5619
ENST00000455824.1	15.8376	0	13.8412	0	1.69406e-05	68.2466	82.6775	40.6325	0	36.7802	15.14	32.9513	59.6872	0	12.05	42.3632	38.8092	56.3334	32.619	75.156
ENST00000411695.1	23.2712	55.3397	20.5838	49.7159	64.0272	29.0045	25.7384	43.9127	63.1511	34.8377	1.72978	21.3973	107.662	38.2453	55.7491	48.8807	6.05344	113.518	33.6273	73.6489
ENST00000570099.5	65.0805	57.4206	8.45743	57.7428	87.4673	17.328	21.9101	0	3.14961	15.7153	64.4726	61.79	17.3628	65.5684	39.8966	11.6329	16.7487	0	13.9793	0
ENST00000398841.6	85.486	64.8427	44.5152	71.7883	43.4705	0	13.5541	7.05891	21.4799	12.531	78.433	55.9627	52.7856	37.8287	77.8466	2.21107	2.28548	13.6583	29.9515	4.51896
ENST00000398838.8	122.959	130.571	65.1989	153.096	108.641	3.06601	22.434	68.3333	62.8976	23.7669	161.783	157.399	90.9645	142.354	136.249	0	21.7122	58.5641	39.2473	23.0583
ENST00000568674.1	61.5571	66.5321	44.2157	32.8174	48.6766	0	15.8789	0	16.5912	0	23.9731	0	61.7656	17.5935	0	0	16.433	0	0	48.0413
ENST00000568681.1	18.8841	21.2057	18.1141	28.8462	22.4714	3.25243	3.21613	9.32825	2.28312	0	23.3958	13.5704	28.1572	29.7839	11.8953	0	0	7.28967	9.47054	2.46889
ENST00000361842.8	33.0798	31.1502	18.9679	26.6369	30.1217	14.3413	26.5173	72.7006	38.5709	33.6463	105.195	137.209	96.0197	68.9884	99.6369	96.6066	159.477	320.285	174.744	224.981
ENST00000572107.1	12.0013	0	0	0	0	0	0	32.7836	0	0	12.7237	46.3032	0	0	51.1069	0	20.7035	31.4097	0	28.4192
ENST00000576724.5	0	8.11571	0	0	7.95437	6.44161	9.82592	38.1175	5.84445	5.7452	49.9557	26.5813	50.3674	22.3202	37.0217	24.0383	46.176	89.9018	48.7729	51.0086
ENST00000575147.5	20.3995	0	0	0	0	0	5.91569	0	18.3419	7.8281	15.6564	35.3765	13.3182	80.2444	27.9218	11.8599	33.3576	98.6007	52.0972	44.7454
